select,category,category_de,category_nl,name,name_de,algorithmus,description,statistical_basis,name_nl,source_de,source_id_de,source_nl,source_id_nl,gemeinden,kreise,zeitbezug_gemeinden,zeitbezug_kreise
,,Wirtschaft,,,Unternehmensinsolvenzen,Unternehmensinsolvenzen <Zeitpunkt> / Betriebe <Zeitpunkt> / 1.000,"Insolvenzverfahren dienen dazu, die Gläubiger eines Schuldners gemeinschaftliche zu befriedigen, indem das Vermögen des Schuldners verwertet und der Erlös verteilt oder in einem Insolvenzplan eine abweichende Regelung insbesondere zum Erhalt des Unternehmens getroffen wird. Im Falle von juristischen Personen, also bspw. Kapitalgesellschaften, besteht eine Insolvenzanzeigepflicht, sobald ein Schuldner aufgrund einer aktuellen oder drohenden Zahlungsunfähigkeit bzw. einer Überschuldung seinen Zahlungsverpflichtungen nicht mehr nachkommen kann. Den Großteil der Unternehmensinsolvenzen machen dabei Kleinstunternehmen mit nur wenigen Mitarbeitenden aus. Trotzdem stellen Unternehmensinsolvenzen eine vergleichsweise seltene Form der Unternehmensschließung dar, da der weitaus größere Teil von Unternehmensschließungen aus eigenem Antrieb vorgenommen wird.",Statistik über beantragte Insolvenzverfahren des Bundes und der Länder,,Inkar,17255,,,,X,,2007 - 2020
,,Wirtschaft,,,Unternehmensinsolvenzen Gläubigerforderungen,Voraussichtliche Forderungen in Unternehmensinsolvenzverfahren <Zeitpunkt> / Unternehmensinsolvenzverfahren <Zeitpunkt>,"Insolvenzverfahren dienen dazu, die Gläubiger eines Schuldners gemeinschaftliche zu befriedigen, indem das Vermögen des Schuldners verwertet und der Erlös verteilt oder in einem Insolvenzplan eine abweichende Regelung insbesondere zum Erhalt des Unternehmens getroffen wird. Im Falle von juristischen Personen, also bspw. Kapitalgesellschaften, besteht eine Insolvenzanzeigepflicht, sobald ein Schuldner aufgrund einer aktuellen oder drohenden Zahlungsunfähigkeit bzw. einer Überschuldung seinen Zahlungsverpflichtungen nicht mehr nachkommen kann. Den Großteil der Unternehmensinsolvenzen machen dabei Kleinstunternehmen mit nur wenigen Mitarbeitenden aus. Trotzdem stellen Unternehmensinsolvenzen eine vergleichsweise seltene Form der Unternehmensschließung dar, da der weitaus größere Teil von Unternehmensschließungen aus eigenem Antrieb vorgenommen wird.",Statistik über beantragte Insolvenzverfahren des Bundes und der Länder,,Inkar,17993,,,,X,,2007 - 2020
,,Zentrale Orte Monitoring,,,Zentralörtlicher Status,,Zentralörtlicher Status nach  Zentrale-Orte-Kategorien des BBSR (zusammengefasst):1 = Zentraler Ort 0 = keine zentralörtliche Einstufung,Festlegung nach Programmen und Plänen der Länder!. Zusamenfassung der Kategorien durch BBSR,,Inkar,151010,,,X,,2020 - 2020,
,,Zentrale Orte Monitoring,,,Zentralörtlicher Status (zusammengefasst),,Zentralörtlicher Status nach  Zentrale-Orte-Kategorien des BBSR (zusammengefasst):1 = Oberzentrum und höher   2 = Mittelzentrum  3 = Grundzentrum und niedriger  0 = keine zentralörtliche Einstufung ,Festlegung nach Programmen und Plänen der Länder!. Zusamenfassung der Kategorien durch BBSR,,Inkar,151020,,,X,,2020 - 2020,
,,Zentrale Orte Monitoring,,,Zentralörtlicher Status (differenziert),,Zentralörtlicher Status gemäß Festlegung nach Programmen der Länder (differenziert):10 = Oberzentrum11 = Teil eines Oberzentrums20 = Mittelzentrum mit Teilfunktionen eines Oberzentrums21 = Teil eines Mittelzentrums mit Teilfunktionen eines Oberzentrums30 = Mittelzentrum31 = Teil eines Mittelzentrums40 = Unterzentrum mit Teilfunktionen eines Mittelzentrums41 = Teil eines Unterzentrums mit Teilfunktionen eines Mittelzentrums50 = Unterzentrum51 = Teil eines Unterzentrums60 = Kleinzentrum mit Teilfunktionen eines Unterzentrums61 = Teil eines Kleinzentrums mit Teilfunktionen eines Unterzentrums70 = Kleinzentrum71 = Teil eines Kleinzentrums0 = keine zentralörtliche Einstufung,Festlegung nach Programmen und Plänen der Länder,,Inkar,151030,,,X,,2020 - 2020,
,,Zentrale Orte Monitoring,,,Stadt-/Gemeindetyp,,"Der Stadt- und Gemeindetyp ordnet alle Verbandsgemeinden in Städte (Groß-, Mittel- und Kleinstädte) und in ländliche Gemeinden nach den Kriterien der Einwohnerzahl, zentralörtlichen Funktion und der phänomenologischen, siedlungsstrukturellen Prägung:10 = Großstädte20 = Mittelstädte30 = größere Kleinstädte40 = kleine Kleinstädte50 = Landgemeinden ",Laufende Raumbeobachtung des BBSR,,Inkar,151040,,,X,,2020 - 2020,
,,Zentrale Orte Monitoring,,,Raumtyp nach Lage,,Lagetypen nach erreichbarer Tagesbevölkerung:1 = sehr zentral2 = zentral3 = peripher4 = sehr peripher,Laufende Raumbeobachtung des BBSR,,Inkar,151050,,,X,,2020 - 2020,
,,Zentrale Orte Monitoring,,,RegioStaR 17 - Regionalstatistischer Raumtyp,,"111 = Metropolitane Stadregion - Metropole112 = Metropolitane Stadregion - Großstadt113 = Metropolitane Stadregion - Mittelstadt114 = Metropolitane Stadregion - Verstädterter Raum115 = Metropolitane Stadregion - Kleinstädtisch, dörflicher Raum121 = Regiopolitane Stadtregion - Regiopole123 = Regiopolitane Stadregion - Mittelstadt124 = Regiopolitane Stadtregion - Verstädterter Raum125 = Regiopolitane Stadtregion - Kleinstädtischer, dörflicher Raum211 = Stadtregionsnahe ländliche Region - Zentrale Stadt213 = Stadtregionsnahe ländliche Region - Mittelstadt214 = Stadtregionsnahe ländliche Region - Verstädterter Raum215 = Stadtregionsnahe ländliche Region - Kleinstädtischer, dörflicher Raum221 = Periphere ländliche Region - Zentrale Stadt223 = Periphere ländliche Region - Mittelstadt224 = Periphere ländliche Region - Verstädterter Raum225 = Periphere ländliche Region - Kleinstädtischer, dörflicher Raum",Laufende Raumbeobachtung des BBSR,,Inkar,151060,,,X,,2020 - 2020,
,,Zentrale Orte Monitoring,,,Bevölkerung,,"Es handelt sich um die Zahl der Einwohner zum Stichtag 31. Dezember des jeweiligen Jahres. Ab 2011 Ergebnisse der Bevölkerungsfortschreibung auf Grundlage des Zensus 2011. Als Bevölkerung (Einwohnerinnen und Einwohner) wird die Anzahl der Personen bezeichnet, die in einer Regionaleinheit (Gemeinde, Kreis usw.) ihren ständigen Wohnsitz (Hauptwohnsitz) haben, einschließlich der dort für längere Zeit als wohnhaft gemeldeten Ausländer. Das BBSR verwendet die Bevölkerung zum Stichtag 31. Dezember für alle einwohnerbezogenen Indikatoren, so auch bei Fließgrößen über das Jahr (wie Geburten, Sterbefälle, Wanderungen, Finanzströmen und – anders als die Statistischen Ämter des Bundes und der Länder - auch bei den Größen der Volkswirtschaftlichen Gesamtrechnung.",Fortschreibung des Bevölkerungsstandes des Bundes und der Länder,,Inkar,151070,,,X,,2017 - 2020,
,,Zentrale Orte Monitoring,,,Bodenfläche gesamt qkm,,Als Katasterfläche bezeichnet man den vermessungstechnisch ermittelten Flächeninhalt einer Regionaleinheit. Grundlage für die Ermittlung der Fläche bildet der von Vermessungsämtern geführte Kataster. Statt von Katasterfläche wir verkürzt auch von Fläche oder Gesamtfläche gesprochen.,Flächenerhebung nach Art der tatsächlichen Nutzung der Statistischen Ämter des Bundes und der Länder,,Inkar,151080,,,X,,2017 - 2020,
,,Zentrale Orte Monitoring,,,Einwohnerdichte,E <Zeitpunkt> / Fläche <Zeitpunkt>,"Die Einwohnerdichte ist ein generelles Maß der regionalen Bevölkerungsverteilung und das am häufigsten verwendete Dichtemaß. Sie gibt Aufschluss zur Beurteilung des Arbeitsmarktes, der Auslastung von Infrastruktur, der Belastung der Umwelt usw. Zudem findet die Einwohnerdichte oft als zentraler Indikator Eingang in die Typisierung bzw. Differenzierung eher städtischer oder eher ländlicher Gebiete. Bei der Bevölkerung ist zu beachten, dass sich die Zahlen ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen.","Fortschreibung des Bevölkerungsstandes des Bundes und der Länder, Flächenerhebung nach Art der tatsächlichen Nutzung der Statistischen Ämter des Bundes und der Länder",,Inkar,151090,,,X,,2017 - 2020,
,,Zentrale Orte Monitoring,,,Bevölkerungsentwicklung,(E <aktueller Zeitpunkt> - E <Ausgangszeitpunkt>) / E <Ausgangszeitpunkt> x 100,"Berechnet ist die Veränderung der Bevölkerung über die jeweils letzten 5 Jahre. Bei der Bevölkerung ist zu beachten, dass sich die Zahlen ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen.",Fortschreibung des Bevölkerungsstandes des Bundes und der Länder,,Inkar,151100,,,X,,2017 - 2020,
,,Zentrale Orte Monitoring,,,Siedlungs- und Verkehrsfläche,Siedlungs- und Verkehrsfläche <Zeitpunkt> / Fläche <Zeitpunkt> x 100,"Der Indikator benennt den Anteil der Gebietsfläche, die für Siedlungszwecke beansprucht wird. Siedlungs- und Verkehrsfläche ist nicht gleichzusetzen mit versiegelter Fläche. Zur Siedlungsfläche zählen die Nutzungsarten Wohnbaufläche, Industrie- und Gewerbefläche, Öffentliche Einrichtungen sowie Erholungsfläche und Friedhöfe, abzüglich der Flächen für Bergbaubetrieb und Tagebau (sogenanntes Abbauland). Die Verkehrsfläche setzt sich aus den vier Unterarten Straßen- und Wegeverkehr, Bahn-, Flug- und Schiffsverkehr zusammen. Dementsprechend bezieht sich der Indikator nicht allein auf die versiegelte Fläche, sondern erfasst auch unbebaute und nicht versiegelte Flächen wie Hausgärten, Parks, Grünanlagen, Straßenbegleitgrün etc. Anteilswerte an der Gebietsfläche sind immer abhängig vom (administrativen) Zuschnitt der Gebietseinheit. Die Flächen werden von der Statistik in ha ausgewiesen. Die Erhebung basiert ab 2016 auf dem Amtlichen Liegenschaftskataster-Informationssystem (ALKIS), vor 2016 auf einer Auswertung des Liegenschaftskatasters, zuletzt der Automatisierten Liegenschaftsbücher (ALB). Durch die Änderung der Erfassungsgrundlage ist die Vergleichbarkeit der Daten ab 2016 mit den Vorjahren aus methodischen Gründen erheblich eingeschränkt.",Flächenerhebung nach Art der tatsächlichen Nutzung des Bundes und der Länder,,Inkar,151110,,,X,,2017 - 2020,
,,Zentrale Orte Monitoring,,,Siedlungsdichte in km²,E <Zeitpunkt> /Siedlungs- und Verkehrsfläche <Zeitpunkt>,"Die Siedlungsdichte beziffert, wieviele Einwohner pro km² Siedlungs- und Verkehrsfläche leben und gibt Hinweise auf die Effizien der Siedlungsflächennutzung. Er ist einer der drei Indikatoren der Deutschen Nachhaltigkeitsstrategie zur nachhaltigen Flächennutzung. Im Gegensatz zur Einwohnerdichte bezieht sich dieser Dichteindikator also nur auf die für Siedlungszwecke relevanten Flächen. Siedlungs- und Verkehrsfläche ist nicht gleichzusetzen mit versiegelter Fläche. Zur Siedlungs-fläche zählen die Nutzungsarten Wohnbaufläche, Industrie- und Gewerbefläche, Öffentliche Einrichtungen sowie Erholungsfläche und Friedhöfe, abzüglich der Flächen für Bergbaubetrieb und Tagebau (sogenanntes Abbauland). Die Verkehrsfläche setzt sich aus den vier Unterarten Straßen- und Wegeverkehr, Bahn-, Flug- und Schiffsverkehr zusammen. Dementsprechend bezieht sich der Indikator nicht allein auf die versiegelte Fläche, sondern erfasst auch unbebaute und nicht versiegelte Flächen wie Hausgärten, Parks, Grünanlagen, Straßenbegleitgrün etc. Die Erhebung basiert ab 2016 auf dem Amtlichen Liegenschaftskataster-Informationssystem (ALKIS), vor 2016 auf einer Auswertung des Liegenschaftskatasters, zuletzt der Automatisierten Liegenschaftsbücher (ALB). Durch die Änderung der Erfassungsgrundlage ist die Vergleichbarkeit der Daten ab 2016 mit den Vorjahren aus methodischen Gründen erheblich eingeschränkt. Die Flächen werden von der Statistik in ha ausgewiesen. Bei der Bezugsgröße der Einwohner ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen.",Flächenerhebung nach Art der tatsächlichen Nutzung des Bundes und der Länder,,Inkar,151120,,,X,,2017 - 2020,
,,Zentrale Orte Monitoring,,,Gemeindeverwaltungen,Anzahl Gemeinde- bzw. Gemeindeverbandsverwaltungen,"Die Gemeindeverwaltung ist die Gesamtheit aller Organe, Ämter und Behörden einer Gemeinde. Sie übernimmt die hoheitlichen Aufgaben für die kleinste administrative Ebene der Gemeinden.",Gemeindeverzeichnis des Statistischen Bundesamtes und eigene Recherchen,,Inkar,152010,,,X,,2017 - 2019,
,,Zentrale Orte Monitoring,,,Kreisverwaltungen,Anzahl Kreisverwaltungen,Die Kreisverwaltung erfüllt übergeordnete Aufgaben und steht an der Schnittstelle zwischen kommunaler Ebene mit den kreisangehörigen Gemeinden und der Landesebene. Die Kreisverwaltung hat kommunale und staatliche Planungsfunktionen inne.,Gemeindeverzeichnis des Statistischen Bundesamtes und eigene Recherchen,,Inkar,152020,,,X,,2017 - 2019,
,,Zentrale Orte Monitoring,,,Finanzämter,Anzahl  Finanzämter mit Besuchsverkehr,"Enthalten sind Finanzämter, die öffentlich zugänglich sind. Spezialeinrichtungen, etwa Einrichtungen der Steuerfahndung, sind nicht enthalten.",Finanzamtsuche des Bundeszentralamts für Steuern ,,Inkar,152030,,,X,,2018 - 2018,
,,Zentrale Orte Monitoring,,,Polizeidienststellen,Anzahl  Polizeidienststellen,"Es handelt sich i.d. Regel um Polizeidienststellen mit Publikumsverkehr (also z.B. ohne Dienststellen der Autobahnpolizei etc.). Die Daten wurde im Vergleich zum Datenstand 2017 einer Revision unterzogen und werden ab dem Zeitbezug 2019 angeboten, jedoch nicht mehr für vergangene Zeitbezüge.",Zulieferungen der Länder und eigene Recherchen,,Inkar,152040,,,X,,2019 - 2019,
,,Zentrale Orte Monitoring,,,"Polizeidienststellen, teilweise besetzt","Anzahl Polizeidienststellen die nicht täglich durchgehend erreichbar, sondern nur stundenweise besetzt sind","Die Besetzung der Polizeidienststellen richtet sich in der Regel nach der Größe ihres Aufgabenbereichs. Dabei handelt es sich meistens um Polizeidienststellen mit Publikumsverkehr (also z.B. ohne Dienststellen der Autobahnpolizei etc.). Die Daten wurde im Vergleich zum Datenstand 2017 einer Revision unterzogen und werden ab dem Zeitbezug 2019 angeboten, jedoch nicht mehr für vergangene Zeitbezüge.",Zulieferungen der Länder und eigene Recherchen,,Inkar,152050,,,X,,2019 - 2019,
,,Zentrale Orte Monitoring,,,"Polizeidienststellen, durchgehend besetzt",Anzahl Polizeidienststellen die täglich durchgehend mit Polizisten besetzt und erreichbar sind,"Die Besetzung der Polizeidienststellen richtet sich in der Regel nach der Größe ihres Aufgabenbereichs. Dabei handelt es sich meistens um Polizeidienststellen mit Publikumsverkehr (also z.B. ohne Dienststellen der Autobahnpolizei etc.). Die Daten wurde im Vergleich zum Datenstand 2017 einer Revision unterzogen und werden ab dem Zeitbezug 2019 angeboten, jedoch nicht mehr für vergangene Zeitbezüge.",Zulieferungen der Länder und eigene Recherchen,,Inkar,152060,,,X,,2019 - 2019,
,,Zentrale Orte Monitoring,,,Arbeitsmarktverwaltungseinrichtungen,Anzahl  Arbeitsmarktverwaltungen,"Die Arbeitsmarktverwaltung setzt sich zusammen aus Jobcentern, Geschäftsstellen der Agentur für Arbeit sowie Agenturen für Arbeit oder Regionaldirektionen.",POI des BKG,,Inkar,152070,,,X,,2021 - 2021,
,,Zentrale Orte Monitoring,,,Jobcenter,Anzahl Jobcenter,Jobcenter sind Einrichtungen der Bundesagentur für Arbeit oder eines kommunalen Trägers und werden teilweise gemeinschaftlich geführt. Sie sind zuständig für die Durchführung der Grundsicherung nach SGBII für Arbeitssuchende.,POI des BKG,,Inkar,152080,,,X,,2021 - 2021,
,,Zentrale Orte Monitoring,,,Arbeitsagenturen,Anzahl  Geschäftststellen und Agenturen für Arbeit,Jeder Agentur für Arbeit sind in der Regel mehrere Geschäftsstellen zugeordnet. Geschäftsstellen sind die regionalen Anlaufstellen der Bundesagentur für Arbeit.,POI des BKG,,Inkar,152090,,,X,,2021 - 2021,
,,Zentrale Orte Monitoring,,,Sonstige Arbeitsmarktverwaltungseinrichtungen,Sonstige Arbeitsmarktverwaltungseinrichtungen,"Die Kategorie Sonstige Arbeitsmarktverwaltungseinrichtungen setzt sich zusammen aus spezielleren Einrichtungen. Dazu zählen besondere Dienststellen, Familienkassen, Regionaldirektionen und die Zentrale.",POI des BKG,,Inkar,152100,,,X,,2021 - 2021,
,,Zentrale Orte Monitoring,,,Gerichte,Anzahl der Gerichte,"Es handelt sich um die Gesamtzahl der Gerichte in der Ordentlichen Gerichtsbarkeit, d.h. Amtsgerichte, Landgerichte und Oberlandesgerichte. Die Daten auf Gemeindeebene stammen aus der 'Points of Interest' (POI) Datenbank des BKG. Fehlende und unvollständige Daten wurden durch Eigenrecherche ergänzt.",POI des BKG und Eigenrecherche,,Inkar,152110,,,X,,2018 - 2020,
,,Zentrale Orte Monitoring,,,Amtsgerichte,Anzahl Amtsgerichte,Amtsgerichte zählen zur Ordentlichen Gerichtsbarkeit und sind die Eingangsinstanz. Sie sind zuständig für Zivil- und Strafsachen. Ohne Grundbuchämter. Die Daten auf Gemeindeebene stammen aus der 'Points of Interest' (POI) Datenbank des BKG. Fehlende und unvollständige Daten wurden durch Eigenrecherche ergänzt.,POI des BKG und Eigenrecherche,,Inkar,152120,,,X,,2018 - 2020,
,,Zentrale Orte Monitoring,,,Nebenstelle eines Amtsgerichts,Anzahl der Nebenstellen von Amtsgerichten,"Organisatorisch und funktional eigenständige Außen- und Nebenstellen eines Amtsgerichtes an anderen Standorten aber am auch selben Standort innerhalb eines Amtsgerichtes werden als Nebenstelle geführt. Dazu zählen etwa organisatorisch eigenständige Segmente eines Amtsgerichtes (z.B. Strafsegment AG Hamburg oder Segment Freiwillige Gerichtsbarkeit AG Hamburg), jedoch keine Grundbuchämter. Die Daten auf Gemeindeebene stammen aus der 'Points of Interest' (POI) Datenbank des BKG. Fehlende und unvollständige Daten wurden durch Eigenrecherche ergänzt.",POI des BKG und Eigenrecherche,,Inkar,152130,,,X,,2018 - 2020,
,,Zentrale Orte Monitoring,,,Landgerichte,Anzahl Landgerichte,"Landgerichte zählen zur Ordentlichen Gerichtsbarkeit und sind, gemeinsam mit den Amtsgerichten, deren Eingangsinstanz. Sie sind zuständig für Handels-, Zivil- und Strafsachen. Die Daten auf Gemeindeebene stammen aus der 'Points of Interest' (POI) Datenbank des BKG. Fehlende und unvollständige Daten wurden durch Eigenrecherche ergänzt.",POI des BKG und Eigenrecherche,,Inkar,152140,,,X,,2018 - 2020,
,,Zentrale Orte Monitoring,,,Nebenstelle eines Landgerichts,Anzahl der Nebenstellen von Landgerichten,Organisatorisch und funktional eigenständige Außen- und Nebenstellen eines Landgerichtes an anderen Standorten aber auch am selben Standort innerhalb eines Landgerichtes werden als Nebenstelle geführt. Dazu zählen etwa organisatorisch eigenständige Segmente eines Landgerichtes (z.B. Auswärtige Strafkammern). Die Daten auf Gemeindeebene stammen aus der 'Points of Interest' (POI) Datenbank des BKG. Fehlende und unvollständige Daten wurden durch Eigenrecherche ergänzt.,POI des BKG und Eigenrecherche,,Inkar,152150,,,X,,2018 - 2020,
,,Zentrale Orte Monitoring,,,Oberlandesgerichte,Anzahl Oberlandesgerichte,"Oberlandesgerichte zählen zur Ordentlichen Gerichtsbarkeit und sind deren höchste Instanz. Sie sind zuständig für Zivil- und Strafsachen sowie länderspezifische Rechtsangelegenheiten. Der Bundesgerichtshof (BGH) in Karlsruhe zählt zu den Oberlandesgerichten, ebenso das Berliner Kammergericht sowie das Bayerische Oberste Landesgericht. Die Daten auf Gemeindeebene stammen aus der 'Points of Interest' (POI) Datenbank des BKG. Fehlende und unvollständige Daten wurden durch Eigenrecherche ergänzt.",POI des BKG und Eigenrecherche,,Inkar,152160,,,X,,2018 - 2020,
,,Zentrale Orte Monitoring,,,Nebenstelle eines Oberlandesgerichts,Anzahl der Nebenstellen von Oberlandesgerichten,Organisatorisch und funktional eigenständige Außen- und Nebenstellen eines Oberlandesgerichtes an anderen Standorten aber auch am selben Standort innerhalb eines Oberlandesgerichtes werden als Nebenstelle geführt. Dazu zählen etwa organisatorisch eigenständige Segmente eines Oberlandesgerichtes (z.B. Auswärtige Strafkammern) und der Sitz des BGH in Leipzig. Die Daten auf Gemeindeebene stammen aus der 'Points of Interest' (POI) Datenbank des BKG. Fehlende und unvollständige Daten wurden durch Eigenrecherche ergänzt.,POI des BKG und Eigenrecherche,,Inkar,152170,,,X,,2018 - 2020,
,,Zentrale Orte Monitoring,,,sozialversicherungspflichtig Beschäftigte am Arbeitsort,Anzahl Beschäftigte am Arbeitsort,"Sozialversicherungspflichtig Beschäftigte = (Arbeiter und Angestellte und Personen in beruflicher Ausbildung, die in gesetzlicher Renten-, Kranken- und/oder Arbeitslosenversicherung pflichtversichert sind), also ohne Berücksichtigung von Beamten, Selbständigen, mithelfenden Familienangehörigen, geringfügig Beschäftigten. Insgesamt werden damit nur rund 70% aller Erwerbstätigen erfasst. Trotz dieser Einschränkung werden die sozialversicherungspflichtig Beschäftigten als Maß der dem Arbeitsmarkt zur Verfügung stehenden Arbeitsplätze verwendet. Es handelt sich um SV Beschäftigte am Arbeitsort.",Beschäftigtenstatistik der Bundesagentur für Arbeit,,Inkar,153010,,,X,,2017 - 2020,
,,Zentrale Orte Monitoring,,,sozialversicherungspflichtig Beschäftigte am Wohnort,Anzahl Beschäftigte am Wohnort,"Sozialversicherungspflichtig Beschäftigte = (Arbeiter und Angestellte und Personen in beruflicher Ausbildung, die in gesetzlicher Renten-, Kranken- und/oder Arbeitslosenversicherung pflichtversichert sind), also ohne Berücksichtigung von Beamten, Selbständigen, mithelfenden Familienangehörigen, geringfügig Beschäftigten. Insgesamt werden damit nur rund 70% aller Erwerbstätigen erfasst. Trotz dieser Einschränkung werden die sozialversicherungspflichtig Beschäftigten als Maß der dem Arbeitsmarkt zur Verfügung stehenden Arbeitsplätze verwendet. Es handelt sich um SV Beschäftigte am Wohnort.",Beschäftigtenstatistik der Bundesagentur für Arbeit,,Inkar,153020,,,X,,2017 - 2020,
,,Zentrale Orte Monitoring,,,Beschäftigtendichte (AO),sv Beschäftigte am AO <Zeitpunkt> x 1000 / E <Zeitpunkt>,"Sozialversicherungspflichtig Beschäftigte = (Arbeiter und Angestellte und Personen in beruflicher Ausbildung, die in gesetzlicher Renten-, Kranken- und/oder Arbeitslosenversicherung pflichtversichert sind), also ohne Berücksichtigung von Beamten, Selbständigen, mithelfenden Familienangehörigen, geringfügig Beschäftigten. Insgesamt werden damit nur rund 70% aller Erwerbstätigen erfasst. Trotz dieser Einschränkung werden die sozialversicherungspflichtig Beschäftigten als Maß der dem Arbeitsmarkt zur Verfügung stehenden Arbeitsplätze verwendet. Es handelt sich um SV Beschäftigte am Arbeitsort.",Beschäftigtenstatistik der Bundesagentur für Arbeit,,Inkar,153030,,,X,,2017 - 2020,
,,Zentrale Orte Monitoring,,,Beschäftigtendichte (WO),sv Beschäftigte am WO <Zeitpunkt> x 1000 / E <Zeitpunkt>,"Sozialversicherungspflichtig Beschäftigte = (Arbeiter und Angestellte und Personen in beruflicher Ausbildung, die in gesetzlicher Renten-, Kranken- und/oder Arbeitslosenversicherung pflichtversichert sind), also ohne Berücksichtigung von Beamten, Selbständigen, mithelfenden Familienangehörigen, geringfügig Beschäftigten. Insgesamt werden damit nur rund 70% aller Erwerbstätigen erfasst. Trotz dieser Einschränkung werden die sozialversicherungspflichtig Beschäftigten als Maß der dem Arbeitsmarkt zur Verfügung stehenden Arbeitsplätze verwendet. Es handelt sich um SV Beschäftigte am Wohnort.",Beschäftigtenstatistik der Bundesagentur für Arbeit,,Inkar,153040,,,X,,2017 - 2020,
,,Zentrale Orte Monitoring,,,sozialversicherungspflichtig Beschäftigte Einpendler,Anzahl Einpendler,"Pendlerdaten (nur Berufspendler, keine Ausbildungs- und Freizeitpendler), die aus einer Auswertung der BA-Statistik der sozialversicherungspflichtig Beschäftigten nach Wohn- und Arbeitsort gewonnen werden. Indikator für unterschiedliche Bedeutung der Raumeinheiten als Wohn- oder Arbeitsplatzstandort.",Beschäftigtenstatistik der Bundesagentur für Arbeit,,Inkar,153050,,,X,,2017 - 2020,
,,Zentrale Orte Monitoring,,,sozialversicherungspflichtig Beschäftigte Auspendler,Anzahl Auspendler,"Pendlerdaten (nur Berufspendler, keine Ausbildungs- und Freizeitpendler), die  aus einer Auswertung der BA-Statistik der sozialversicherungspflichtig Beschäftigten nach Wohn- und Arbeitsort gewonnen werden. Indikator für unterschiedliche Bedeutung der Raumeinheiten als Wohn- oder Arbeitsplatzstandort.",Beschäftigtenstatistik der Bundesagentur für Arbeit,,Inkar,153060,,,X,,2017 - 2020,
,,Zentrale Orte Monitoring,,,sozialversicherungspflichtig Beschäftigte Binnenpendler,,,,,Inkar,153070,,,X,,2017 - 2020,
,,Zentrale Orte Monitoring,,,Pendlersaldo,Einpendler <Zeitpunkt> - Auspendler <Zeitpunkt>) / sv Beschäftigte am AO <Zeitpunkt> x 100,"Pendlerdaten (nur Berufspendler, keine Ausbildungs- und Freizeitpendler), die  aus einer Auswertung der BA-Statistik der sozialversicherungspflichtig Beschäftigten nach Wohn- und Arbeitsort gewonnen werden. Indikator für unterschiedliche Bedeutung der Raumeinheiten als Wohn- oder Arbeitsplatzstandort. Sozialversicherungspflichtig Beschäftigte = (Arbeiter und Angestellte und Personen in beruflicher Ausbildung, die in gesetzlicher Renten-, Kranken- und/oder Arbeitslosenversicherung pflichtversichert sind), also ohne Berücksichtigung von Beamten, Selbständigen, mithelfenden Familienangehörigen, geringfügig Beschäftigten. Insgesamt werden damit nur rund 70% aller Erwerbstätigen erfasst. Trotz dieser Einschränkung werden die sozialversicherungspflichtig Beschäftigten als Maß der dem Arbeitsmarkt zur Verfügung stehenden Arbeitsplätze verwendet. Es handelt sich um SV Beschäftigte am Arbeitsort.",Beschäftigtenstatistik der Bundesagentur für Arbeit,,Inkar,153080,,,X,,2017 - 2020,
,,Zentrale Orte Monitoring,,,Arbeitsplatzzentralität,sv Beschäftigte am AO <Zeitpunkt> / sv Beschäftigte am WO <Zeitpunkt>,,Beschäftigtenstatistik der Bundesagentur für Arbeit,,Inkar,153090,,,X,,2017 - 2020,
,,Zentrale Orte Monitoring,,,Arbeitslosigkeit,Arbeitslose <Zeitpunkt>  / Erwerbsfähige Bevölkerung (15 bis unter 65 Jahre) <Zeitpunkt> * 100,,Beschäftigtenstatistik der Bundesagentur für Arbeit,,Inkar,153100,,,X,,2017 - 2020,
,,Zentrale Orte Monitoring,,,ÖV-Haltestellen,Anzahl ÖV-Haltestellen insg.,alle Haltestellen des Öffentlichen Nahverkehrs,"HaCon Ingenieurgesellschaft mbH, Fahrplanabfrage Werktags / Stand: 2020",,Inkar,154010,,,X,,2018 - 2020,
,,Zentrale Orte Monitoring,,,Bahnhaltestellen,Anzahl  Bahnhaltestellen,"Haltestellen für ICE, IC, EC, Regionalverkehr","HaCon Ingenieurgesellschaft mbH, Fahrplanabfrage Werktag / Stand: 2020",,Inkar,154020,,,X,,2018 - 2020,
,,Zentrale Orte Monitoring,,,Bushaltestellen,Anzahl Bushaltestellen,Haltestellen für Busse des Öffentlichen Nahverkehrs,"HaCon Ingenieurgesellschaft mbH, Fahrplanabfrage Werktag / Stand: 2020",,Inkar,154030,,,X,,2018 - 2020,
,,Zentrale Orte Monitoring,,,U-/Strassenbahnhaltestellen,Anzahl U-/Strassenbahnhaltestellen,Haltestellen für U- und S-Bahnen,"HaCon Ingenieurgesellschaft mbH, Fahrplanabfrage Werktag / Stand: 2020",,Inkar,154040,,,X,,2018 - 2020,
